order_id,account_id,timestamp,product_id,amount,device_id,address_id,order_status,refund_requested,risk_score,risk_level
ORD_ACC_A_93_6,ACC_A_93,2026-08-28T00:00:00,PROD_111,884.37,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_93_7,ACC_A_93,2026-08-27T00:00:00,PROD_146,234.38,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_93_8,ACC_A_93,2026-08-31T00:00:00,PROD_117,1215.14,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_93_9,ACC_A_93,2026-08-30T00:00:00,PROD_146,1406.42,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_93_10,ACC_A_93,2026-08-28T00:00:00,PROD_146,359.6,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_93_11,ACC_A_93,2026-08-27T00:00:00,PROD_146,604.74,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_93_12,ACC_A_93,2026-08-29T00:00:00,PROD_115,854.28,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_93_13,ACC_A_93,2026-08-29T00:00:00,PROD_146,1172.15,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_93_14,ACC_A_93,2026-08-30T00:00:00,PROD_146,139.19,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_93_15,ACC_A_93,2026-08-30T00:00:00,PROD_146,703.53,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_93_16,ACC_A_93,2026-08-29T00:00:00,PROD_124,1477.4,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_0,ACC_A_94,2026-08-21T00:00:00,PROD_123,294.99,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_1,ACC_A_94,2026-08-23T00:00:00,PROD_146,684.96,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_94_2,ACC_A_94,2026-08-23T00:00:00,PROD_146,539.22,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_3,ACC_A_94,2026-08-24T00:00:00,PROD_146,641.24,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_4,ACC_A_94,2026-08-28T00:00:00,PROD_146,128.4,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_5,ACC_A_94,2026-08-29T00:00:00,PROD_146,828.93,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_6,ACC_A_94,2026-08-24T00:00:00,PROD_146,1406.07,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_7,ACC_A_94,2026-08-25T00:00:00,PROD_146,383.3,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_8,ACC_A_94,2026-08-31T00:00:00,PROD_146,244.38,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_9,ACC_A_94,2026-08-23T00:00:00,PROD_146,1177.28,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_10,ACC_A_94,2026-08-27T00:00:00,PROD_142,952.13,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_11,ACC_A_94,2026-08-27T00:00:00,PROD_146,899.35,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_12,ACC_A_94,2026-08-27T00:00:00,PROD_143,1294.53,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_13,ACC_A_94,2026-08-28T00:00:00,PROD_106,1419.9,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_14,ACC_A_94,2026-08-25T00:00:00,PROD_146,428.82,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_15,ACC_A_94,2026-08-23T00:00:00,PROD_146,483.77,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_16,ACC_A_94,2026-08-19T00:00:00,PROD_146,103.72,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_94_17,ACC_A_94,2026-08-29T00:00:00,PROD_146,327.98,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_95_0,ACC_A_95,2026-08-31T00:00:00,PROD_146,635.71,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_95_1,ACC_A_95,2026-08-31T00:00:00,PROD_146,1135.68,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_95_2,ACC_A_95,2026-08-31T00:00:00,PROD_146,514.67,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_95_3,ACC_A_95,2026-08-27T00:00:00,PROD_146,957.48,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_95_4,ACC_A_95,2026-08-18T00:00:00,PROD_146,1106.68,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_95_5,ACC_A_95,2026-08-27T00:00:00,PROD_146,488.44,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_95_6,ACC_A_95,2026-08-21T00:00:00,PROD_146,788.25,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_96_0,ACC_A_96,2026-08-25T00:00:00,PROD_117,588.8,DEV_A_ALT_97,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_96_1,ACC_A_96,2026-08-29T00:00:00,PROD_146,1355.67,DEV_A_ALT_97,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_96_2,ACC_A_96,2026-08-27T00:00:00,PROD_146,1139.55,DEV_A_ALT_97,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_96_3,ACC_A_96,2026-08-19T00:00:00,PROD_146,194.74,DEV_A_ALT_97,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_96_4,ACC_A_96,2026-08-19T00:00:00,PROD_146,340.15,DEV_A_ALT_97,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_96_5,ACC_A_96,2026-08-21T00:00:00,PROD_146,1022.29,DEV_A_ALT_97,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_96_6,ACC_A_96,2026-08-20T00:00:00,PROD_146,142.6,DEV_A_ALT_97,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_97_0,ACC_A_97,2026-08-19T00:00:00,PROD_146,270.88,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_97_1,ACC_A_97,2026-08-26T00:00:00,PROD_146,457.65,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_97_2,ACC_A_97,2026-08-27T00:00:00,PROD_146,1155.24,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_97_3,ACC_A_97,2026-08-23T00:00:00,PROD_146,1441.49,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_97_4,ACC_A_97,2026-08-19T00:00:00,PROD_146,1015.01,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_97_5,ACC_A_97,2026-08-29T00:00:00,PROD_146,254.93,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_97_6,ACC_A_97,2026-08-30T00:00:00,PROD_146,1461.07,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_97_7,ACC_A_97,2026-08-26T00:00:00,PROD_130,1450.8,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_97_8,ACC_A_97,2026-08-20T00:00:00,PROD_146,419.16,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_97_9,ACC_A_97,2026-08-28T00:00:00,PROD_146,1342.36,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_97_10,ACC_A_97,2026-08-26T00:00:00,PROD_146,164.16,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_98_0,ACC_A_98,2026-08-23T00:00:00,PROD_143,1444.4,DEV_A_ALT_99,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_98_1,ACC_A_98,2026-08-24T00:00:00,PROD_146,999.3,DEV_A_ALT_99,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_98_2,ACC_A_98,2026-08-29T00:00:00,PROD_146,1280.17,DEV_A_ALT_99,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_98_3,ACC_A_98,2026-08-28T00:00:00,PROD_146,414.67,DEV_A_ALT_99,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_98_4,ACC_A_98,2026-08-18T00:00:00,PROD_146,234.44,DEV_A_ALT_99,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_98_5,ACC_A_98,2026-08-22T00:00:00,PROD_121,1008.39,DEV_A_ALT_99,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_98_6,ACC_A_98,2026-08-19T00:00:00,PROD_146,1261.82,DEV_A_ALT_99,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_98_7,ACC_A_98,2026-08-24T00:00:00,PROD_146,1025.11,DEV_A_ALT_99,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_98_8,ACC_A_98,2026-08-30T00:00:00,PROD_146,879.93,DEV_A_ALT_99,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_98_9,ACC_A_98,2026-08-29T00:00:00,PROD_146,246.68,DEV_A_ALT_99,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_98_10,ACC_A_98,2026-08-27T00:00:00,PROD_146,758.73,DEV_A_ALT_99,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_98_11,ACC_A_98,2026-08-24T00:00:00,PROD_100,274.82,DEV_A_ALT_99,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_99_0,ACC_A_99,2026-08-21T00:00:00,PROD_133,1345.53,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_1,ACC_A_99,2026-08-26T00:00:00,PROD_146,1043.89,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_2,ACC_A_99,2026-08-19T00:00:00,PROD_146,489.39,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_3,ACC_A_99,2026-08-24T00:00:00,PROD_149,289.14,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_4,ACC_A_99,2026-08-19T00:00:00,PROD_146,757.95,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_5,ACC_A_99,2026-08-23T00:00:00,PROD_146,102.2,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_6,ACC_A_99,2026-08-26T00:00:00,PROD_146,1276.27,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_7,ACC_A_99,2026-08-31T00:00:00,PROD_107,528.59,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_8,ACC_A_99,2026-08-31T00:00:00,PROD_130,291.43,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_9,ACC_A_99,2026-08-26T00:00:00,PROD_146,285.36,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_99_10,ACC_A_99,2026-08-27T00:00:00,PROD_146,1426.01,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_99_11,ACC_A_99,2026-08-20T00:00:00,PROD_146,238.11,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_12,ACC_A_99,2026-08-24T00:00:00,PROD_146,541.14,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_13,ACC_A_99,2026-08-28T00:00:00,PROD_110,573.62,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_14,ACC_A_99,2026-08-19T00:00:00,PROD_148,958.59,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_15,ACC_A_99,2026-08-28T00:00:00,PROD_146,939.18,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_16,ACC_A_99,2026-08-31T00:00:00,PROD_146,830.69,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_17,ACC_A_99,2026-08-22T00:00:00,PROD_118,1228.11,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_18,ACC_A_99,2026-08-30T00:00:00,PROD_146,217.72,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_19,ACC_A_99,2026-08-24T00:00:00,PROD_146,1469.58,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_99_20,ACC_A_99,2026-08-24T00:00:00,PROD_102,151.72,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_0,ACC_A_100,2026-08-26T00:00:00,PROD_146,904.95,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_100_1,ACC_A_100,2026-08-25T00:00:00,PROD_146,231.73,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_100_2,ACC_A_100,2026-08-21T00:00:00,PROD_146,451.15,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_3,ACC_A_100,2026-08-23T00:00:00,PROD_146,1365.51,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_4,ACC_A_100,2026-08-23T00:00:00,PROD_145,1311.33,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_5,ACC_A_100,2026-08-26T00:00:00,PROD_102,701.04,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_6,ACC_A_100,2026-08-20T00:00:00,PROD_132,1376.67,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_7,ACC_A_100,2026-08-21T00:00:00,PROD_136,735.49,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_8,ACC_A_100,2026-08-25T00:00:00,PROD_146,548.38,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_9,ACC_A_100,2026-08-27T00:00:00,PROD_146,1168.48,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_10,ACC_A_100,2026-08-24T00:00:00,PROD_146,1495.42,DEV_A_13,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_100_11,ACC_A_100,2026-08-30T00:00:00,PROD_144,1417.24,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_12,ACC_A_100,2026-08-23T00:00:00,PROD_146,1264.68,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_13,ACC_A_100,2026-08-29T00:00:00,PROD_146,1289.29,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_14,ACC_A_100,2026-08-21T00:00:00,PROD_146,330.45,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_15,ACC_A_100,2026-08-22T00:00:00,PROD_146,1330.86,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_100_16,ACC_A_100,2026-08-20T00:00:00,PROD_146,1073.96,DEV_A_13,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_101_0,ACC_A_101,2026-08-31T00:00:00,PROD_146,738.03,DEV_A_ALT_102,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_101_1,ACC_A_101,2026-08-30T00:00:00,PROD_146,891.68,DEV_A_ALT_102,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_101_2,ACC_A_101,2026-08-31T00:00:00,PROD_146,709.29,DEV_A_ALT_102,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_101_3,ACC_A_101,2026-08-30T00:00:00,PROD_146,1149.63,DEV_A_ALT_102,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_101_4,ACC_A_101,2026-08-31T00:00:00,PROD_146,1198.08,DEV_A_ALT_102,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_101_5,ACC_A_101,2026-08-31T00:00:00,PROD_102,171.28,DEV_A_ALT_102,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_101_6,ACC_A_101,2026-08-30T00:00:00,PROD_111,322.47,DEV_A_ALT_102,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_101_7,ACC_A_101,2026-08-30T00:00:00,PROD_116,315.42,DEV_A_ALT_102,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_101_8,ACC_A_101,2026-08-30T00:00:00,PROD_146,906.01,DEV_A_ALT_102,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_101_9,ACC_A_101,2026-08-31T00:00:00,PROD_146,1215.75,DEV_A_ALT_102,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_101_10,ACC_A_101,2026-08-30T00:00:00,PROD_146,671.01,DEV_A_ALT_102,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_101_11,ACC_A_101,2026-08-30T00:00:00,PROD_129,1125.87,DEV_A_ALT_102,ADDR_A_13,REFUNDED,1,1.0,HIGH
ORD_ACC_A_101_12,ACC_A_101,2026-08-30T00:00:00,PROD_120,1373.7,DEV_A_ALT_102,ADDR_A_13,COMPLETED,0,1.0,HIGH
ORD_ACC_A_102_0,ACC_A_102,2026-08-31T00:00:00,PROD_137,1214.53,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_1,ACC_A_102,2026-08-23T00:00:00,PROD_137,553.34,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_2,ACC_A_102,2026-08-24T00:00:00,PROD_137,505.27,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_3,ACC_A_102,2026-08-17T00:00:00,PROD_102,320.93,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_4,ACC_A_102,2026-08-30T00:00:00,PROD_137,381.37,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_5,ACC_A_102,2026-08-24T00:00:00,PROD_128,592.97,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_6,ACC_A_102,2026-08-29T00:00:00,PROD_144,1333.89,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_7,ACC_A_102,2026-08-30T00:00:00,PROD_100,714.71,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_8,ACC_A_102,2026-08-18T00:00:00,PROD_129,1215.46,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_9,ACC_A_102,2026-08-22T00:00:00,PROD_137,1108.98,DEV_A_14,ADDR_A_14,COMPLETED,0,1.0,HIGH
ORD_ACC_A_102_10,ACC_A_102,2026-08-28T00:00:00,PROD_137,816.41,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_11,ACC_A_102,2026-08-24T00:00:00,PROD_137,656.69,DEV_A_14,ADDR_A_14,COMPLETED,0,1.0,HIGH
ORD_ACC_A_102_12,ACC_A_102,2026-08-17T00:00:00,PROD_137,713.76,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_13,ACC_A_102,2026-08-30T00:00:00,PROD_137,654.77,DEV_A_14,ADDR_A_14,COMPLETED,0,1.0,HIGH
ORD_ACC_A_102_14,ACC_A_102,2026-08-30T00:00:00,PROD_137,545.99,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_15,ACC_A_102,2026-08-29T00:00:00,PROD_137,569.65,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_16,ACC_A_102,2026-08-17T00:00:00,PROD_137,817.32,DEV_A_14,ADDR_A_14,COMPLETED,0,1.0,HIGH
ORD_ACC_A_102_17,ACC_A_102,2026-08-28T00:00:00,PROD_137,710.17,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_18,ACC_A_102,2026-08-26T00:00:00,PROD_137,1094.04,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_19,ACC_A_102,2026-08-25T00:00:00,PROD_137,1374.4,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_20,ACC_A_102,2026-08-28T00:00:00,PROD_143,231.04,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_21,ACC_A_102,2026-08-18T00:00:00,PROD_137,1239.52,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_102_22,ACC_A_102,2026-08-26T00:00:00,PROD_137,501.08,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_0,ACC_A_103,2026-08-29T00:00:00,PROD_137,409.76,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_1,ACC_A_103,2026-08-31T00:00:00,PROD_137,752.91,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_2,ACC_A_103,2026-08-30T00:00:00,PROD_128,1466.4,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_3,ACC_A_103,2026-08-30T00:00:00,PROD_135,262.04,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_4,ACC_A_103,2026-08-29T00:00:00,PROD_137,599.66,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_5,ACC_A_103,2026-08-29T00:00:00,PROD_122,266.8,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_6,ACC_A_103,2026-08-28T00:00:00,PROD_137,111.76,DEV_A_14,ADDR_A_14,COMPLETED,0,1.0,HIGH
ORD_ACC_A_103_7,ACC_A_103,2026-08-29T00:00:00,PROD_137,150.57,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_8,ACC_A_103,2026-08-29T00:00:00,PROD_137,229.65,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_9,ACC_A_103,2026-08-30T00:00:00,PROD_137,1405.89,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_10,ACC_A_103,2026-08-28T00:00:00,PROD_137,445.11,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_11,ACC_A_103,2026-08-29T00:00:00,PROD_137,1031.72,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_12,ACC_A_103,2026-08-29T00:00:00,PROD_137,205.78,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_13,ACC_A_103,2026-08-29T00:00:00,PROD_137,405.03,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_14,ACC_A_103,2026-08-29T00:00:00,PROD_133,1171.32,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_15,ACC_A_103,2026-08-31T00:00:00,PROD_137,974.18,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_16,ACC_A_103,2026-08-30T00:00:00,PROD_137,1413.08,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_103_17,ACC_A_103,2026-08-28T00:00:00,PROD_137,207.72,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_104_0,ACC_A_104,2026-08-28T00:00:00,PROD_137,154.78,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_104_1,ACC_A_104,2026-08-31T00:00:00,PROD_137,477.68,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_104_2,ACC_A_104,2026-08-31T00:00:00,PROD_137,961.59,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_104_3,ACC_A_104,2026-08-30T00:00:00,PROD_137,726.41,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_104_4,ACC_A_104,2026-08-30T00:00:00,PROD_137,1351.94,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_104_5,ACC_A_104,2026-08-31T00:00:00,PROD_137,1118.96,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_104_6,ACC_A_104,2026-08-29T00:00:00,PROD_137,1293.87,DEV_A_14,ADDR_A_14,COMPLETED,0,1.0,HIGH
ORD_ACC_A_104_7,ACC_A_104,2026-08-27T00:00:00,PROD_137,269.03,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_104_8,ACC_A_104,2026-08-29T00:00:00,PROD_144,1491.56,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_104_9,ACC_A_104,2026-08-29T00:00:00,PROD_137,627.32,DEV_A_14,ADDR_A_14,COMPLETED,0,1.0,HIGH
ORD_ACC_A_104_10,ACC_A_104,2026-08-27T00:00:00,PROD_137,1108.92,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_104_11,ACC_A_104,2026-08-30T00:00:00,PROD_106,1446.0,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
ORD_ACC_A_104_12,ACC_A_104,2026-08-28T00:00:00,PROD_140,895.75,DEV_A_14,ADDR_A_14,REFUNDED,1,1.0,HIGH
